id filter_num1 kernel_size1 filter_num2 kernel_size2 hidden_layer1 hidden_layer2 learning_rate batch_size train_accuracy validation_accuracy time/s
1268 16 5 48 5 200 40 0.01 512 20.8380184173584 20.29637336730957 2004.9612164497375
1269 4 3 64 3 160 40 0.01 16 20.8380184173584 20.29637336730957 1559.5673670768738
127 4 5 32 3 120 40 0.0001 32 83.29586029052734 81.56361389160156 901.3531596660614
1270 16 5 64 5 120 20 0.005 16 20.8380184173584 20.29637336730957 2884.7515473365784
1271 4 5 64 3 200 60 0.0002 512 77.1231460571289 76.3924331665039 972.1398658752441
1272 8 5 32 3 120 60 0.01 512 20.8380184173584 20.29637336730957 891.5617754459381
1273 4 3 32 3 160 20 0.0005 128 86.69391632080078 83.58712005615234 782.1630492210388
1274 8 3 32 5 160 20 0.0002 16 91.18038177490234 86.25447082519531 1613.7400708198547
1275 4 3 32 3 120 20 0.002 16 94.60398864746094 84.26162719726562 1054.984260559082
1276 12 5 32 5 120 60 0.0001 128 78.50791931152344 77.09760284423828 1476.5897903442383
1277 8 5 64 3 160 60 0.0001 32 88.15534210205078 85.07920837402344 1386.923210144043
1278 8 3 32 3 120 20 0.005 256 97.17424774169922 86.41798400878906 851.9797236919403
1279 4 3 48 5 120 20 0.01 128 62.1205940246582 61.58405685424805 1032.6183536052704
128 8 5 80 5 200 60 0.0001 512 71.83955383300781 71.18038177490234 1886.2447934150696
1280 16 5 64 5 120 40 0.0002 64 90.59274291992188 85.76392364501953 2367.4287102222443
1281 16 3 64 3 160 60 0.01 16 20.8380184173584 20.29637336730957 2037.436333656311
1282 8 5 64 5 160 20 0.0005 64 95.7281494140625 86.60194396972656 1621.4980762004852
1283 8 5 48 3 200 60 0.01 32 20.8380184173584 20.29637336730957 1338.3395636081696
1284 12 3 32 5 160 60 0.0005 32 95.93766021728516 87.29688262939453 1541.6871571540833
1285 12 3 80 5 160 60 0.01 32 20.8380184173584 20.29637336730957 2665.8623089790344
1286 12 5 48 3 120 40 0.0001 16 89.75472259521484 85.90699768066406 1461.1444730758667
1287 16 5 64 3 120 20 0.0001 32 87.17424774169922 84.42514038085938 1630.3953649997711
1288 4 3 64 3 160 60 0.0005 64 93.6484375 86.6121597290039 1065.5241537094116
1289 4 3 64 3 160 60 0.001 64 97.9202880859375 86.6121597290039 1151.8549616336823
129 8 3 80 3 200 40 0.0001 128 79.9693374633789 78.40572357177734 1309.7904331684113
1290 16 3 32 5 120 60 0.002 512 92.09503936767578 86.82677459716797 1527.6201303005219
1291 4 5 48 3 120 60 0.001 16 98.22687530517578 85.93766021728516 991.0174059867859
1292 16 3 64 3 120 40 0.0002 128 86.07563018798828 83.75064086914062 1155.9069561958313
1293 8 3 80 5 160 20 0.005 32 51.834442138671875 51.91619873046875 3072.929028272629
1294 4 5 32 5 160 20 0.005 256 95.96321105957031 85.19161987304688 868.5342392921448
1295 16 5 80 5 160 40 0.0002 32 95.60551452636719 87.27644348144531 2966.9379165172577
1296 16 5 64 5 160 20 0.0001 64 83.84772491455078 81.45120239257812 2219.1794362068176
1297 12 3 32 3 120 60 0.0005 32 94.62442016601562 87.29688262939453 1234.2595326900482
1298 16 5 64 3 120 60 0.0002 512 78.247314453125 76.82167053222656 2906.792989015579
1299 12 3 32 3 120 20 0.0005 32 93.81707000732422 86.78589630126953 672.2387118339539
13 16 5 48 5 200 20 0.005 512 20.8380184173584 20.29637336730957 1837.0492718219757
130 12 5 32 3 160 40 0.001 32 97.5114974975586 86.57128143310547 1195.7607727050781
1300 4 3 32 3 160 20 0.005 256 96.99539947509766 85.92743682861328 780.4036583900452
1301 4 3 80 3 160 60 0.002 64 99.32549285888672 86.15227508544922 755.6523694992065
1302 8 5 48 3 160 20 0.0001 256 67.81298065185547 67.50127410888672 1078.3315546512604
1303 8 3 64 3 120 60 0.0001 512 67.38886260986328 66.85743713378906 744.7148978710175
1304 4 3 48 5 120 60 0.0002 32 89.03934478759766 85.26315307617188 1190.133324623108
1305 4 5 48 5 160 40 0.0005 64 95.31425476074219 86.60194396972656 1231.148297071457
1306 8 3 64 5 200 20 0.0002 64 88.27287292480469 84.36382293701172 1532.4651112556458
1307 4 3 48 3 160 60 0.01 64 50.64384460449219 50.454776763916016 950.0479099750519
1308 16 5 32 5 120 40 0.0002 512 74.07767486572266 73.17322540283203 1542.2366261482239
1309 4 5 80 5 120 20 0.0005 64 95.98875427246094 86.34645080566406 1440.2567076683044
131 8 5 32 3 200 20 0.002 16 85.10475158691406 81.42053985595703 1162.300330400467
1310 4 5 32 3 120 20 0.001 32 95.85590362548828 85.05876159667969 515.2946739196777
1311 8 3 64 3 160 60 0.001 64 99.09555053710938 86.8983154296875 873.2573602199554
1312 12 3 80 3 200 60 0.0001 32 88.92692565917969 85.85590362548828 1845.2146110534668
1313 4 3 48 5 200 40 0.001 256 91.67603302001953 86.3873291015625 1051.2833771705627
1314 4 3 64 5 200 20 0.005 512 94.93612670898438 85.07920837402344 1430.6623396873474
1315 12 5 48 3 120 60 0.0001 512 64.9565658569336 64.42514038085938 1282.7004084587097
1316 8 5 80 5 120 20 0.002 256 96.52018737792969 85.98876190185547 3686.791951417923
1317 8 5 48 5 160 40 0.01 128 20.8380184173584 20.29637336730957 1444.044725894928
1318 12 3 32 3 160 40 0.002 512 91.23658752441406 86.24424743652344 999.5883514881134
1319 16 3 32 3 160 40 0.0001 32 84.8850326538086 83.24987030029297 1292.6417183876038
132 16 5 48 3 200 40 0.0002 256 82.62646484375 81.093505859375 1360.1476945877075
1320 12 3 32 5 160 60 0.005 32 20.8380184173584 20.29637336730957 1539.687382221222
1321 12 3 32 5 160 60 0.01 64 20.8380184173584 20.29637336730957 1629.29629945755
1322 12 5 64 3 200 40 0.01 32 20.8380184173584 20.29637336730957 1829.6490859985352
1323 8 5 64 3 120 40 0.0002 64 89.16197967529297 85.53909301757812 1212.141443014145
1324 8 3 64 3 120 20 0.0002 64 86.04496765136719 83.01481628417969 1195.8254811763763
1325 4 5 48 5 200 60 0.01 128 44.96167755126953 43.09657669067383 1141.8743133544922
1326 4 3 64 3 160 60 0.0005 128 90.439453125 85.31425476074219 1105.2594780921936
1327 4 5 32 5 120 60 0.01 16 5.237608432769775 5.007664680480957 1203.8249053955078
1328 4 3 64 5 200 60 0.01 16 8.094021797180176 8.359733581542969 2578.329493999481
1329 4 5 32 3 160 40 0.01 64 48.30863571166992 48.022483825683594 808.1607463359833
133 16 3 64 3 200 20 0.002 128 98.42105865478516 86.94941711425781 1566.4502663612366
1330 16 3 80 3 120 20 0.01 256 20.8380184173584 20.29637336730957 1625.5237488746643
1331 12 3 32 5 160 60 0.0005 16 97.94072723388672 87.33776092529297 1769.7290272712708
1332 8 5 48 3 120 60 0.0002 256 82.82064056396484 80.88911437988281 1024.9979498386383
1333 4 3 80 5 160 40 0.0001 512 66.17781829833984 65.67194366455078 920.348798751831
1334 4 3 64 5 200 20 0.002 512 92.50382995605469 86.15227508544922 1331.010535478592
1335 12 5 64 5 160 20 0.001 32 97.87940979003906 86.84721374511719 2239.2013273239136
1336 12 3 48 3 200 60 0.001 32 98.16555786132812 87.02095031738281 1426.3053498268127
1337 4 3 80 3 120 40 0.0005 512 83.01481628417969 81.42053985595703 1054.613028049469
1338 4 3 48 5 200 40 0.0005 64 92.90750885009766 86.4895248413086 1106.778067111969
1339 12 3 48 3 200 20 0.005 512 20.8380184173584 20.29637336730957 1221.5748393535614
134 8 3 32 3 120 20 0.002 64 97.25090026855469 86.31578826904297 952.2850956916809
1340 8 3 32 3 200 40 0.0001 16 86.8983154296875 85.0076675415039 717.6508457660675
1341 4 3 32 3 160 40 0.0005 256 85.05876159667969 82.9637222290039 996.364545583725
1342 4 3 80 3 200 20 0.002 16 87.82830810546875 82.9637222290039 1622.1893072128296
1343 4 5 80 3 160 40 0.0002 64 88.73275756835938 84.86458587646484 1054.6247959136963
1344 8 5 32 3 200 20 0.0005 64 93.4236068725586 86.53040313720703 1014.2384147644043
1345 4 5 64 3 120 40 0.002 512 92.1972427368164 85.90699768066406 1005.0287716388702
1346 8 3 32 5 160 20 0.005 512 94.65508270263672 86.45886993408203 1088.4406971931458
1347 16 3 64 3 200 60 0.0005 512 85.92233276367188 83.78129577636719 1653.3401374816895
1348 4 5 48 5 120 60 0.0001 256 72.18701934814453 71.55850219726562 1212.3713145256042
1349 4 3 48 5 200 20 0.0001 512 59.105770111083984 58.68165588378906 1021.6493773460388
135 16 5 48 5 200 60 0.005 64 20.8380184173584 20.29637336730957 1838.489990234375
1350 12 5 80 5 200 20 0.0002 64 90.81757354736328 85.48799133300781 1589.7963693141937
1351 4 3 48 3 120 20 0.005 128 94.52222442626953 83.9039306640625 906.3824903964996
1352 4 5 48 3 160 20 0.0001 128 72.76954650878906 71.91619873046875 1001.2777528762817
1353 4 3 48 3 200 20 0.0002 128 80.58763122558594 78.81451416015625 886.2851476669312
1354 4 5 48 5 200 20 0.001 64 97.68012237548828 86.95963287353516 1166.6867096424103
1355 16 3 32 3 120 60 0.002 256 95.46244049072266 87.3786392211914 1124.8504238128662
1356 16 3 32 5 120 20 0.0005 16 97.74143981933594 86.98007202148438 1739.10928940773
1357 8 5 64 3 160 40 0.0002 64 90.32703399658203 86.00920104980469 1287.852063179016
1358 4 3 80 3 120 40 0.005 64 82.54471588134766 79.82626342773438 1239.315171957016
1359 4 5 48 5 120 40 0.0002 16 91.85999298095703 85.7230453491211 2203.3842556476593
136 16 5 64 3 160 40 0.005 32 20.8380184173584 20.29637336730957 1678.2070877552032
1360 4 3 48 5 160 40 0.0001 32 84.51200866699219 82.66735076904297 1277.023933172226
1361 16 5 32 5 160 20 0.0001 256 65.23760986328125 64.8237075805664 1637.8990643024445
1362 12 3 32 3 160 40 0.002 128 98.09912872314453 87.1231460571289 1046.5875189304352
1363 4 5 64 3 120 20 0.005 512 91.73735046386719 84.69084930419922 1213.9234137535095
1364 16 5 64 3 160 40 0.0001 256 75.30403900146484 73.82728576660156 2726.7866196632385
1365 4 5 80 5 200 60 0.002 16 78.00204467773438 76.69902801513672 1839.0251796245575
1366 12 3 64 3 200 20 0.002 64 97.35308837890625 86.3873291015625 1458.7761313915253
1367 8 3 80 3 200 60 0.001 128 98.16555786132812 87.88963317871094 1276.9322340488434
1368 12 5 32 5 120 60 0.01 512 20.8380184173584 20.29637336730957 1488.692363500595
1369 4 5 80 5 160 20 0.01 16 20.8380184173584 20.29637336730957 1841.0096590518951
137 16 3 32 5 160 20 0.0005 16 97.7720947265625 86.6121597290039 1216.5509581565857
1370 8 3 48 5 200 60 0.0002 32 91.32855987548828 86.83699035644531 1234.8492727279663
1371 4 5 80 5 120 60 0.002 16 79.94889831542969 77.7312240600586 1951.847179889679
1372 8 5 32 3 200 60 0.001 32 98.09402465820312 86.2340316772461 1039.2095301151276
1373 4 3 64 5 160 60 0.002 64 98.29841613769531 85.81502532958984 1211.619613647461
1374 8 5 32 3 200 60 0.01 512 77.07715606689453 75.59529876708984 900.0248026847839
1375 8 3 64 3 120 40 0.002 256 97.43484497070312 87.91006469726562 884.751228094101
1376 8 5 64 5 120 60 0.0002 64 90.0357666015625 86.33622741699219 2693.476184606552
1377 4 5 48 3 200 40 0.0005 256 87.21512603759766 83.96525573730469 590.8421783447266
1378 12 5 48 5 120 20 0.0005 512 79.49922943115234 77.005615234375 1636.1689507961273
1379 4 5 32 3 120 40 0.001 256 89.79049682617188 85.181396484375 748.0955719947815
138 12 3 48 3 200 60 0.0001 64 84.42002868652344 82.71844482421875 867.8099608421326
1380 8 3 64 3 200 40 0.0002 512 76.25958251953125 75.16606903076172 1227.7445123195648
1381 16 5 80 5 200 40 0.0001 512 71.7884521484375 70.96575927734375 2728.0490822792053
1382 8 5 48 5 120 40 0.0005 512 83.8988265991211 82.10526275634766 2033.9406335353851
1383 4 5 48 3 200 60 0.0001 128 79.12621307373047 78.11956787109375 927.2767639160156
1384 4 3 80 3 160 40 0.001 16 98.27286529541016 84.91568756103516 1432.1648349761963
1385 8 3 80 5 160 60 0.0005 32 98.92181396484375 87.10271453857422 1913.3429017066956
1386 4 3 48 3 160 40 0.005 16 20.8380184173584 20.29637336730957 1304.5315237045288
1387 4 5 48 5 120 60 0.002 16 85.2478256225586 81.74757385253906 1328.1710958480835
1388 8 5 32 5 200 60 0.001 64 97.39907836914062 87.18446350097656 1001.6254720687866
1389 8 3 80 5 160 60 0.01 128 20.8380184173584 20.29637336730957 1827.0010645389557
139 4 3 32 3 160 40 0.002 256 93.8017349243164 86.72457885742188 712.2273530960083
1390 16 3 80 5 160 60 0.002 128 98.77363586425781 87.45018005371094 1376.921746969223
1391 8 3 80 5 160 60 0.0005 256 89.97444915771484 85.4368896484375 1424.3527443408966
1392 4 5 48 5 120 20 0.0005 16 97.225341796875 85.9785385131836 1341.8089430332184
1393 8 5 32 3 200 60 0.0001 512 65.30403137207031 64.9565658569336 865.1040053367615
1394 4 3 32 3 160 40 0.005 512 95.10475158691406 86.0296401977539 939.2155170440674
1395 12 5 64 5 200 60 0.005 128 20.8380184173584 20.29637336730957 2057.803828239441
1396 8 5 48 5 200 40 0.002 512 92.263671875 85.23249816894531 1363.8930604457855
1397 4 5 64 3 120 20 0.002 128 97.89473724365234 85.95809936523438 1030.85981631279
1398 12 5 48 3 160 20 0.002 16 74.52222442626953 72.16146850585938 1621.3767638206482
1399 12 3 80 3 160 60 0.0002 16 95.60041046142578 87.57281494140625 1992.0333924293518
14 16 3 48 3 200 60 0.01 512 20.8380184173584 20.29637336730957 2976.9331028461456
140 4 3 32 3 160 20 0.0001 32 80.75625610351562 79.09044647216797 942.1649992465973
1400 12 5 80 3 120 60 0.001 64 98.3648452758789 86.41798400878906 1849.9575309753418
1401 16 3 80 3 160 40 0.01 64 20.8380184173584 20.29637336730957 1800.4162147045135
1402 4 5 64 5 200 60 0.005 256 94.98722839355469 84.84414672851562 1460.073569536209
1403 16 5 64 3 160 40 0.005 64 58.058250427246094 57.250892639160156 1621.7926998138428
1404 4 5 64 5 160 60 0.0002 32 92.60603332519531 86.44864654541016 2076.327827692032
1405 4 5 32 5 120 20 0.01 128 20.8380184173584 20.29637336730957 915.4747302532196
1406 12 3 48 3 160 20 0.0005 16 97.51660919189453 87.26622772216797 1623.3765223026276
1407 8 5 64 5 120 40 0.001 32 95.9427719116211 84.50689697265625 1569.022373199463
1408 12 3 48 5 120 40 0.0002 512 75.33470153808594 74.48135375976562 3284.398243188858
1409 8 5 32 5 200 40 0.0005 256 87.88451385498047 84.15943145751953 1154.8615522384644
141 16 5 64 5 200 20 0.0002 32 94.6346435546875 86.7961196899414 1357.780574798584
1410 16 5 48 5 200 20 0.0005 16 97.82319641113281 87.14358520507812 2373.9724349975586
1411 16 5 48 3 200 40 0.0001 512 62.73888397216797 61.44097900390625 1462.9223418235779
1412 12 5 32 3 200 40 0.002 128 97.69544982910156 86.65304565429688 1105.3645298480988
1413 4 3 48 3 120 20 0.005 16 58.20643997192383 57.40419006347656 1276.273639202118
1414 16 3 64 5 160 40 0.0002 16 96.24935913085938 87.9202880859375 3756.9497039318085
1415 12 3 32 3 160 20 0.002 128 97.49105834960938 87.1231460571289 1158.648891210556
1416 4 5 48 5 160 60 0.001 128 96.75523376464844 86.65304565429688 825.8007869720459
1417 16 3 48 5 160 60 0.001 512 89.41236877441406 85.53909301757812 2425.5883886814117
1418 16 5 32 3 200 40 0.002 256 96.65303802490234 86.83699035644531 1213.0271444320679
1419 8 5 48 5 160 20 0.005 32 20.8380184173584 20.29637336730957 1423.5980463027954
142 8 5 48 5 120 60 0.0002 64 89.0137939453125 85.2120590209961 889.920663356781
1420 4 5 32 3 160 20 0.002 128 96.78079223632812 86.1318359375 570.4075257778168
1421 12 5 48 3 160 60 0.002 256 96.7961196899414 86.46908569335938 1518.7722563743591
1422 12 5 32 3 160 60 0.0002 128 86.30046081542969 83.62800598144531 1553.1925463676453
1423 12 3 48 3 120 20 0.0005 64 91.58405303955078 86.22380828857422 857.7007229328156
1424 8 3 64 5 200 60 0.005 128 80.86356353759766 78.83495330810547 1571.8155546188354
1425 12 3 32 5 160 20 0.0002 64 86.0500717163086 83.61778259277344 1325.493551492691
1426 16 5 80 5 200 20 0.0005 64 97.12825775146484 87.02095031738281 3041.7338445186615
1427 16 3 32 3 160 20 0.0002 32 89.26929473876953 85.69239044189453 1250.257749080658
1428 8 3 48 5 120 40 0.002 32 94.17475128173828 84.81348419189453 795.9379858970642
1429 4 3 48 5 120 60 0.0005 256 86.72969055175781 83.9856948852539 1230.9069209098816
143 8 3 64 5 200 40 0.0005 64 95.76903533935547 86.90853118896484 1539.8757305145264
1430 12 5 80 3 160 40 0.0001 32 88.58968353271484 84.83393096923828 1545.8889100551605
1431 16 3 80 5 160 60 0.002 32 81.36943817138672 79.5912094116211 3709.056507587433
1432 12 3 48 3 160 60 0.005 512 95.3346939086914 86.60194396972656 946.6880443096161
1433 4 5 48 5 200 20 0.01 32 20.8380184173584 20.29637336730957 1386.9860100746155
1434 8 3 48 5 120 40 0.005 32 60.081756591796875 60.2963752746582 1428.9585916996002
1435 8 3 64 5 120 20 0.0002 16 93.0352554321289 86.2851333618164 1861.7447082996368
1436 16 5 32 5 200 20 0.002 16 20.8380184173584 20.29637336730957 2921.101497888565
1437 16 3 32 3 120 60 0.01 16 9.443025588989258 9.156872749328613 1487.005571603775
1438 4 5 32 5 200 60 0.0005 32 94.43025207519531 85.34491729736328 1022.1366138458252
1439 12 5 64 5 160 20 0.001 64 97.82319641113281 86.81655883789062 2112.3899779319763
144 8 5 48 5 160 60 0.0001 128 80.08686828613281 78.63055419921875 1360.0650930404663
1440 16 5 48 5 160 40 0.0001 32 88.29841613769531 84.62953186035156 1686.8970489501953
1441 16 3 64 5 120 20 0.002 128 96.18804168701172 85.76392364501953 2350.5356233119965
1442 16 5 64 5 200 60 0.01 512 20.8380184173584 20.29637336730957 1715.2612552642822
1443 4 5 80 5 160 20 0.0005 32 97.58303833007812 86.07051086425781 1555.1894707679749
1444 16 5 48 3 200 40 0.0001 32 88.19110870361328 84.91568756103516 2034.203509092331
1445 8 3 64 3 160 60 0.0005 256 89.15687561035156 85.49821472167969 1126.7789933681488
1446 12 5 64 3 120 60 0.0001 16 90.26060485839844 85.76392364501953 1728.0370898246765
1447 4 3 48 5 160 40 0.001 512 86.83699035644531 83.56668090820312 708.991676568985
1448 4 3 48 3 160 20 0.01 128 20.8380184173584 20.29637336730957 953.197126865387
1449 12 3 32 3 120 20 0.0005 16 96.9698486328125 87.46039581298828 1335.4237632751465
145 4 3 80 3 120 40 0.01 256 20.8380184173584 20.29637336730957 900.6094536781311
1450 12 5 64 3 160 40 0.0005 64 96.35155487060547 87.62390899658203 1428.6094334125519
1451 8 3 80 5 160 20 0.0001 64 81.94685363769531 79.93868255615234 2343.8789777755737
1452 4 5 48 3 200 60 0.0005 16 98.23709869384766 86.68370056152344 1299.627004623413
1453 4 5 32 3 160 40 0.0002 256 77.19468688964844 76.14716339111328 613.7368376255035
1454 4 3 80 5 200 40 0.002 256 98.38528442382812 86.95963287353516 1349.544627904892
1455 12 3 48 3 200 60 0.0001 128 81.52273559570312 80.18395233154297 1284.702311515808
1456 4 5 80 5 200 20 0.001 32 98.2779769897461 86.43842315673828 1617.142672777176
1457 12 3 80 5 200 60 0.005 128 68.31885528564453 67.73633575439453 2428.9252123832703
1458 4 3 64 5 200 60 0.002 16 87.78742980957031 82.68778991699219 1770.7876958847046
1459 12 5 80 3 120 20 0.0001 128 77.13336944580078 75.79969024658203 1633.8933260440826
146 8 5 64 5 160 60 0.0002 128 88.50281524658203 85.06898498535156 891.0504038333893
1460 4 5 48 5 120 40 0.0001 32 85.45732879638672 83.34185028076172 1197.7565472126007
1461 4 3 80 5 120 40 0.01 512 79.049560546875 76.8318862915039 1170.0150532722473
1462 4 3 64 5 160 40 0.0002 32 89.59632110595703 85.15074157714844 2200.0266931056976
1463 12 5 80 5 160 40 0.005 256 20.8380184173584 20.29637336730957 2355.265022277832
1464 4 5 32 3 160 60 0.0002 16 90.56208801269531 85.2835922241211 1064.5593130588531
1465 16 3 32 3 160 20 0.005 32 62.89728927612305 62.26878356933594 1297.863570690155
1466 16 5 64 3 200 60 0.001 128 98.04803466796875 87.67501068115234 1529.500661611557
1467 8 5 64 5 120 60 0.002 128 95.99897766113281 84.69084930419922 1460.732698917389
1468 12 3 32 3 120 40 0.01 32 20.8380184173584 20.29637336730957 1189.3142392635345
1469 4 3 32 3 120 60 0.005 512 93.74552917480469 85.89677429199219 728.6355428695679
147 16 5 32 3 120 60 0.0005 512 85.2120590209961 83.02503967285156 847.6358478069305
1470 12 5 32 3 200 20 0.0001 256 69.3714828491211 68.5334701538086 1067.3022899627686
1471 16 3 48 5 120 20 0.005 32 20.8380184173584 20.29637336730957 2031.431770324707
1472 12 5 32 3 120 20 0.0002 64 87.26111602783203 84.36382293701172 1068.9612097740173
